,Date,Station,Zip Code,Entries,Exits,Year,Month,Day,Max Temperature,Precipitation (tenths of mm),Snow Depth (mm),# Max Temp STDs,# Precipitation STDs,# Snow Depth STDs,Mean # of Absolute STDs
0,2016-01-02,SPRING ST,10012.0,8777,9346,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
1,2016-01-02,ASTOR PL,10003.0,7432,7836,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
2,2016-01-02,23 ST,10010.0,7338,6187,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
3,2016-01-02,28 ST,10001.0,7435,7889,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
4,2016-01-02,33 ST,10016.0,11531,8976,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
5,2016-01-02,51 ST,10022.0,5871,6702,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
6,2016-01-02,68ST-HUNTER CO,10021.0,3620,4851,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
7,2016-01-02,77 ST,10075.0,4789,10304,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
8,2016-01-02,103 ST,10029.0,5664,5264,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
9,2016-01-02,110 ST,10025.0,5095,3662,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
10,2016-01-02,116 ST,10035.0,6488,2158,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
11,2016-01-02,145 ST,10031.0,1987,132,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
12,2016-01-02,HARLEM 148 ST,10039.0,2243,1924,2016,1,2,44.0,0.0,0.0,-0.37984783053266247,-0.4059268432634242,-0.28327714853428543,1.0690518223303722
13,2016-01-03,SPRING ST,10012.0,6156,6005,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
14,2016-01-03,ASTOR PL,10003.0,6333,5971,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
15,2016-01-03,23 ST,10010.0,5690,4798,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
16,2016-01-03,28 ST,10001.0,6094,6316,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
17,2016-01-03,33 ST,10016.0,8892,6759,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
18,2016-01-03,51 ST,10022.0,4366,4787,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
19,2016-01-03,68ST-HUNTER CO,10021.0,2680,3847,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
20,2016-01-03,77 ST,10075.0,3699,8824,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
21,2016-01-03,103 ST,10029.0,4362,4638,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
22,2016-01-03,110 ST,10025.0,3959,3242,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
23,2016-01-03,116 ST,10035.0,5448,2152,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
24,2016-01-03,145 ST,10031.0,1573,103,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
25,2016-01-03,HARLEM 148 ST,10039.0,1925,1886,2016,1,3,72.0,0.0,0.0,0.3415651600409071,-0.39900220475691694,-0.31875142762393743,1.0593187924217615
26,2016-01-04,SPRING ST,10012.0,9914,10293,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
27,2016-01-04,ASTOR PL,10003.0,13007,13794,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
28,2016-01-04,23 ST,10010.0,22976,19908,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
29,2016-01-04,28 ST,10001.0,20107,20195,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
30,2016-01-04,33 ST,10016.0,27987,22573,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
31,2016-01-04,51 ST,10022.0,21481,22685,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
32,2016-01-04,68ST-HUNTER CO,10021.0,27850,18714,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
33,2016-01-04,77 ST,10075.0,31647,30594,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
34,2016-01-04,103 ST,10029.0,13845,12657,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
35,2016-01-04,110 ST,10025.0,11977,8904,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
36,2016-01-04,116 ST,10035.0,15068,7560,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
37,2016-01-04,145 ST,10031.0,3698,140,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
38,2016-01-04,HARLEM 148 ST,10039.0,4112,3629,2016,1,4,22.0,0.0,0.0,-0.6392310541050064,-0.4981425001516264,-0.36123027786596057,1.4986038321225934
39,2016-01-05,SPRING ST,10012.0,9862,10826,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
40,2016-01-05,ASTOR PL,10003.0,13212,15087,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
41,2016-01-05,23 ST,10010.0,23685,21339,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
42,2016-01-05,28 ST,10001.0,21075,21650,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
43,2016-01-05,51 ST,10022.0,22116,23660,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
44,2016-01-05,68ST-HUNTER CO,10021.0,29192,19105,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
45,2016-01-05,77 ST,10075.0,32974,31117,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
46,2016-01-05,103 ST,10029.0,14241,12741,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
47,2016-01-05,110 ST,10025.0,12016,8673,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
48,2016-01-05,116 ST,10035.0,14560,7290,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
49,2016-01-05,145 ST,10031.0,3688,236,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
50,2016-01-05,HARLEM 148 ST,10039.0,3930,3586,2016,1,5,-16.0,0.0,0.0,-1.2891022419766531,-0.3946579306202566,-0.3306917120867332,2.014451884683643
51,2016-01-06,SPRING ST,10012.0,10237,11306,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
52,2016-01-06,ASTOR PL,10003.0,13652,15020,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
53,2016-01-06,23 ST,10010.0,24545,21828,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
54,2016-01-06,28 ST,10001.0,21245,22115,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
55,2016-01-06,33 ST,10016.0,28872,24469,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
56,2016-01-06,51 ST,10022.0,22421,24719,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
57,2016-01-06,68ST-HUNTER CO,10021.0,29310,19259,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
58,2016-01-06,77 ST,10075.0,33965,32419,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
59,2016-01-06,103 ST,10029.0,15140,14016,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
60,2016-01-06,110 ST,10025.0,13013,9463,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
61,2016-01-06,116 ST,10035.0,16189,7939,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
62,2016-01-06,145 ST,10031.0,3731,138,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
63,2016-01-06,HARLEM 148 ST,10039.0,4367,3706,2016,1,6,50.0,0.0,0.0,-0.029147591204534865,-0.48058620906603255,-0.3708971290048318,0.8806309292753993
64,2016-01-07,SPRING ST,10012.0,10229,11186,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
65,2016-01-07,ASTOR PL,10003.0,13847,15066,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
66,2016-01-07,23 ST,10010.0,24006,21734,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
67,2016-01-07,28 ST,10001.0,21058,22303,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
68,2016-01-07,33 ST,10016.0,29094,24305,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
69,2016-01-07,51 ST,10022.0,21914,24918,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
70,2016-01-07,68ST-HUNTER CO,10021.0,29162,19475,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
71,2016-01-07,77 ST,10075.0,34028,31746,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
72,2016-01-07,103 ST,10029.0,14697,13517,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
73,2016-01-07,110 ST,10025.0,12736,9200,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
74,2016-01-07,116 ST,10035.0,15529,7711,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
75,2016-01-07,145 ST,10031.0,3833,159,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
76,2016-01-07,HARLEM 148 ST,10039.0,4425,3620,2016,1,7,78.0,0.0,0.0,0.5558519273826301,-0.44367296711801896,-0.35732378954111077,1.35684868404176
77,2016-01-08,SPRING ST,10012.0,10690,12376,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
78,2016-01-08,ASTOR PL,10003.0,13597,15645,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
79,2016-01-08,23 ST,10010.0,22898,19694,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
80,2016-01-08,28 ST,10001.0,20534,21306,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
81,2016-01-08,33 ST,10016.0,27999,22734,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
82,2016-01-08,51 ST,10022.0,21437,22998,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
83,2016-01-08,68ST-HUNTER CO,10021.0,27984,20238,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
84,2016-01-08,77 ST,10075.0,29088,29039,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
85,2016-01-08,103 ST,10029.0,14570,12698,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
86,2016-01-08,110 ST,10025.0,12216,9036,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
87,2016-01-08,116 ST,10035.0,14836,7364,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
88,2016-01-08,145 ST,10031.0,4058,157,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
89,2016-01-08,HARLEM 148 ST,10039.0,4414,3641,2016,1,8,78.0,0.0,0.0,0.5845597236447799,-0.5358924791172256,-0.3196394673584438,1.4400916701204494
90,2016-01-09,SPRING ST,10012.0,7953,9845,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
91,2016-01-09,ASTOR PL,10003.0,8490,9736,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
92,2016-01-09,23 ST,10010.0,8939,8427,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
93,2016-01-09,28 ST,10001.0,8268,9540,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
94,2016-01-09,33 ST,10016.0,12118,10149,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
95,2016-01-09,51 ST,10022.0,9262,10258,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
96,2016-01-09,68ST-HUNTER CO,10021.0,10396,6756,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
97,2016-01-09,77 ST,10075.0,14769,14440,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
98,2016-01-09,103 ST,10029.0,8494,8529,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
99,2016-01-09,110 ST,10025.0,7529,5519,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
100,2016-01-09,116 ST,10035.0,9353,4954,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
101,2016-01-09,145 ST,10031.0,2127,120,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
102,2016-01-09,HARLEM 148 ST,10039.0,2407,2118,2016,1,9,83.0,0.0,0.0,0.5698332822056434,-0.36897415275050566,-0.263786198945364,1.202593633901513
103,2016-01-10,SPRING ST,10012.0,5550,6108,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
104,2016-01-10,ASTOR PL,10003.0,6545,7006,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
105,2016-01-10,23 ST,10010.0,6160,5677,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
106,2016-01-10,28 ST,10001.0,6088,7127,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
107,2016-01-10,33 ST,10016.0,8457,7540,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
108,2016-01-10,51 ST,10022.0,6487,7121,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
109,2016-01-10,68ST-HUNTER CO,10021.0,7270,5280,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
110,2016-01-10,77 ST,10075.0,10488,11192,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
111,2016-01-10,103 ST,10029.0,5332,5348,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
112,2016-01-10,110 ST,10025.0,5184,4262,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
113,2016-01-10,116 ST,10035.0,7182,4070,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
114,2016-01-10,145 ST,10031.0,1460,127,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
115,2016-01-10,HARLEM 148 ST,10039.0,1833,1751,2016,1,10,150.0,457.0,0.0,1.7904292446647956,6.250949407578885,-0.2639969990486763,8.305375651292355
116,2016-01-11,SPRING ST,10012.0,9573,10244,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
117,2016-01-11,ASTOR PL,10003.0,13094,14013,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
118,2016-01-11,23 ST,10010.0,24657,21535,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
119,2016-01-11,28 ST,10001.0,20882,21393,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
120,2016-01-11,33 ST,10016.0,28393,23313,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
121,2016-01-11,51 ST,10022.0,20960,23537,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
122,2016-01-11,68ST-HUNTER CO,10021.0,29156,20146,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
123,2016-01-11,77 ST,10075.0,32401,31059,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
124,2016-01-11,103 ST,10029.0,14336,12537,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
125,2016-01-11,110 ST,10025.0,12495,9030,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
126,2016-01-11,116 ST,10035.0,15449,7593,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
127,2016-01-11,145 ST,10031.0,3816,160,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
128,2016-01-11,HARLEM 148 ST,10039.0,4364,3823,2016,1,11,44.0,0.0,0.0,0.009866753339557225,-0.5706150334873927,-0.31091079440212493,0.8913925812290748
129,2016-01-12,SPRING ST,10012.0,9666,10979,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
130,2016-01-12,ASTOR PL,10003.0,13178,14700,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
131,2016-01-12,23 ST,10010.0,24503,21597,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
132,2016-01-12,28 ST,10001.0,21440,21965,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
133,2016-01-12,33 ST,10016.0,28902,23184,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
134,2016-01-12,51 ST,10022.0,21849,23792,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
135,2016-01-12,68ST-HUNTER CO,10021.0,29868,19621,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
136,2016-01-12,77 ST,10075.0,33354,31768,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
137,2016-01-12,103 ST,10029.0,14739,10668,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
138,2016-01-12,110 ST,10025.0,12590,9174,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
139,2016-01-12,116 ST,10035.0,15363,7661,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
140,2016-01-12,145 ST,10031.0,3935,204,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
141,2016-01-12,HARLEM 148 ST,10039.0,4408,3704,2016,1,12,67.0,0.0,0.0,0.16335253344526632,-0.5576377060286439,-0.31396981224822834,1.0349600517221387
142,2016-01-13,SPRING ST,10012.0,10110,11257,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
143,2016-01-13,ASTOR PL,10003.0,13725,15586,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
144,2016-01-13,23 ST,10010.0,25794,22654,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
145,2016-01-13,28 ST,10001.0,22057,23129,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
146,2016-01-13,33 ST,10016.0,29481,24435,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
147,2016-01-13,51 ST,10022.0,22447,24997,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
148,2016-01-13,68ST-HUNTER CO,10021.0,30726,20283,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
149,2016-01-13,77 ST,10075.0,33986,32129,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
150,2016-01-13,103 ST,10029.0,15073,13475,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
151,2016-01-13,110 ST,10025.0,12791,9129,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
152,2016-01-13,116 ST,10035.0,15614,7799,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
153,2016-01-13,145 ST,10031.0,3874,169,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
154,2016-01-13,HARLEM 148 ST,10039.0,4410,3867,2016,1,13,-10.0,0.0,0.0,-1.7240522149081683,-0.3527657075965302,-0.33384445524859535,2.410662377753294
155,2016-01-14,SPRING ST,10012.0,10093,11445,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
156,2016-01-14,ASTOR PL,10003.0,13672,15307,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
157,2016-01-14,23 ST,10010.0,24711,21993,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
158,2016-01-14,28 ST,10001.0,21526,22095,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
159,2016-01-14,33 ST,10016.0,28851,24102,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
160,2016-01-14,51 ST,10022.0,22196,25224,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
161,2016-01-14,68ST-HUNTER CO,10021.0,30461,20204,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
162,2016-01-14,77 ST,10075.0,33420,31093,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
163,2016-01-14,103 ST,10029.0,14564,11545,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
164,2016-01-14,110 ST,10025.0,12777,9092,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
165,2016-01-14,116 ST,10035.0,15383,7595,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
166,2016-01-14,145 ST,10031.0,3941,174,2016,1,14,33.0,0.0,0.0,-0.1802463629372977,-0.492895248067396,-0.3797057012115436,1.0528473122162374
